target,start time (UTC),end time (UTC),duration (minutes),ra,dec,configuration,start_time_mjd,block_number,ra_hr
130_38_dither,2026-07-20 04:16:04.199,2026-07-20 04:17:44.199,1.666666666666714,301.420252507215,-1.16883116883117,{'dither': True},61241.177826377316,9,20.094683500481004
130_40_dither,2026-07-20 04:17:44.199,2026-07-20 04:19:24.199,1.666666666666714,301.420252507215,3.5064935064934972,{'dither': True},61241.178983784725,9,20.094683500481004
128_40_dither,2026-07-20 04:19:24.199,2026-07-20 04:21:04.199,1.666666666666714,296.7449278318903,3.5064935064934972,{'dither': True},61241.180141192126,9,19.782995188792693
126_40_dither,2026-07-20 04:21:04.199,2026-07-20 04:22:44.199,1.666666666666714,292.0696031565656,3.5064935064934972,{'dither': True},61241.181298599535,9,19.47130687710438
124_40_dither,2026-07-20 04:22:44.199,2026-07-20 04:24:24.199,1.666666666666714,287.394278481241,3.5064935064934972,{'dither': True},61241.18245600694,9,19.159618565416068
122_40_dither,2026-07-20 04:24:24.199,2026-07-20 04:26:04.199,1.666666666666714,282.71895380591627,3.5064935064934972,{'dither': True},61241.18361341435,9,18.847930253727753
Unused Time,2026-07-20 04:26:04.199,2026-07-20 04:27:44.199,1.6666666666659147,,,,61241.18477082176,9,
132_34,2026-07-20 04:27:44.199,2026-07-20 04:29:24.199,1.666666666666714,312.6315789473684,-10.519480519480515,{'dither': False},61241.18592822917,10,20.842105263157897
134_34,2026-07-20 04:29:24.199,2026-07-20 04:31:04.199,1.666666666666714,317.36842105263156,-10.519480519480515,{'dither': False},61241.18708563657,10,21.15789473684211
136_34,2026-07-20 04:31:04.199,2026-07-20 04:32:44.199,1.666666666666714,322.10526315789474,-10.519480519480515,{'dither': False},61241.18824304398,10,21.47368421052632
138_34,2026-07-20 04:32:44.199,2026-07-20 04:34:24.199,1.666666666666714,326.8421052631579,-10.519480519480515,{'dither': False},61241.18940045139,10,21.78947368421053
140_34,2026-07-20 04:34:24.199,2026-07-20 04:36:04.199,1.666666666666714,331.57894736842104,-10.519480519480515,{'dither': False},61241.1905578588,10,22.10526315789474
140_36,2026-07-20 04:36:04.199,2026-07-20 04:37:44.199,1.666666666666714,329.4117647058824,-5.84415584415585,{'dither': False},61241.191715266206,10,21.960784313725497
138_36,2026-07-20 04:37:44.199,2026-07-20 04:39:24.199,1.666666666666714,324.70588235294116,-5.84415584415585,{'dither': False},61241.19287267361,10,21.647058823529417
136_36,2026-07-20 04:39:24.199,2026-07-20 04:41:04.199,1.666666666666714,320.0,-5.84415584415585,{'dither': False},61241.19403008102,10,21.333333333333336
134_36,2026-07-20 04:41:04.199,2026-07-20 04:42:44.199,1.666666666666714,315.29411764705884,-5.84415584415585,{'dither': False},61241.195187488425,10,21.01960784313726
132_36,2026-07-20 04:42:44.199,2026-07-20 04:44:24.199,1.666666666666714,310.5882352941176,-5.84415584415585,{'dither': False},61241.196344895834,10,20.705882352941178
132_38,2026-07-20 04:44:24.199,2026-07-20 04:46:04.199,1.666666666666714,308.57142857142856,-1.16883116883117,{'dither': False},61241.19750230324,10,20.571428571428573
134_38,2026-07-20 04:46:04.199,2026-07-20 04:47:44.199,1.666666666666714,313.24675324675326,-1.16883116883117,{'dither': False},61241.19865971065,10,20.883116883116887
136_38,2026-07-20 04:47:44.199,2026-07-20 04:49:24.199,1.666666666666714,317.9220779220779,-1.16883116883117,{'dither': False},61241.19981711805,10,21.1948051948052
138_38,2026-07-20 04:49:24.199,2026-07-20 04:51:04.199,1.666666666666714,322.5974025974026,-1.16883116883117,{'dither': False},61241.20097452546,10,21.506493506493513
140_38,2026-07-20 04:51:04.199,2026-07-20 04:52:44.199,1.666666666666714,327.27272727272725,-1.16883116883117,{'dither': False},61241.20213193287,10,21.81818181818182
134_40,2026-07-20 04:52:44.199,2026-07-20 04:54:24.199,1.666666666666714,313.24675324675326,3.5064935064934972,{'dither': False},61241.20328934028,10,20.883116883116887
132_40,2026-07-20 04:54:24.199,2026-07-20 04:56:04.199,1.666666666666714,308.57142857142856,3.5064935064934972,{'dither': False},61241.20444674769,10,20.571428571428573
Unused Time,2026-07-20 04:56:04.199,2026-07-20 04:57:44.199,1.6666666666659147,,,,61241.20560415509,10,
132_34_dither,2026-07-20 04:57:44.199,2026-07-20 04:59:24.199,1.666666666666714,310.1557275584795,-10.519480519480515,{'dither': True},61241.2067615625,11,20.677048503898636
134_34_dither,2026-07-20 04:59:24.199,2026-07-20 05:01:04.199,1.666666666666714,314.8925696637427,-10.519480519480515,{'dither': True},61241.20791896991,11,20.992837977582848
136_34_dither,2026-07-20 05:01:04.199,2026-07-20 05:02:44.199,1.666666666666714,319.62941176900586,-10.519480519480515,{'dither': True},61241.209076377316,11,21.30862745126706
138_34_dither,2026-07-20 05:02:44.199,2026-07-20 05:04:24.199,1.666666666666714,324.36625387426903,-10.519480519480515,{'dither': True},61241.210233784725,11,21.624416924951273
140_34_dither,2026-07-20 05:04:24.199,2026-07-20 05:06:04.199,1.666666666666714,329.10309597953216,-10.519480519480515,{'dither': True},61241.211391192126,11,21.940206398635482
140_36_dither,2026-07-20 05:06:04.199,2026-07-20 05:07:44.199,1.666666666666714,326.9359133169935,-5.84415584415585,{'dither': True},61241.212548599535,11,21.795727554466236
138_36_dither,2026-07-20 05:07:44.199,2026-07-20 05:09:24.199,1.666666666666714,322.2300309640523,-5.84415584415585,{'dither': True},61241.21370600694,11,21.482002064270155
136_36_dither,2026-07-20 05:09:24.199,2026-07-20 05:11:04.199,1.666666666666714,317.5241486111111,-5.84415584415585,{'dither': True},61241.21486341435,11,21.168276574074078
134_36_dither,2026-07-20 05:11:04.199,2026-07-20 05:12:44.199,1.666666666666714,312.81826625816996,-5.84415584415585,{'dither': True},61241.21602082176,11,20.854551083878
132_36_dither,2026-07-20 05:12:44.199,2026-07-20 05:14:24.199,1.666666666666714,308.11238390522874,-5.84415584415585,{'dither': True},61241.21717822917,11,20.54082559368192
132_38_dither,2026-07-20 05:14:24.199,2026-07-20 05:16:04.199,1.666666666666714,306.09557718253967,-1.16883116883117,{'dither': True},61241.21833563657,11,20.406371812169315
134_38_dither,2026-07-20 05:16:04.199,2026-07-20 05:17:44.199,1.666666666666714,310.7709018578644,-1.16883116883117,{'dither': True},61241.21949304398,11,20.71806012385763
136_38_dither,2026-07-20 05:17:44.199,2026-07-20 05:19:24.199,1.666666666666714,315.446226533189,-1.16883116883117,{'dither': True},61241.22065045139,11,21.02974843554594
138_38_dither,2026-07-20 05:19:24.199,2026-07-20 05:21:04.199,1.666666666666714,320.1215512085137,-1.16883116883117,{'dither': True},61241.2218078588,11,21.34143674723425
140_38_dither,2026-07-20 05:21:04.199,2026-07-20 05:22:44.199,1.666666666666714,324.79687588383837,-1.16883116883117,{'dither': True},61241.222965266206,11,21.653125058922562
134_40_dither,2026-07-20 05:22:44.199,2026-07-20 05:24:24.199,1.666666666666714,310.7709018578644,3.5064935064934972,{'dither': True},61241.22412267361,11,20.71806012385763
132_40_dither,2026-07-20 05:24:24.199,2026-07-20 05:26:04.199,1.666666666666714,306.09557718253967,3.5064935064934972,{'dither': True},61241.22528008102,11,20.406371812169315
Unused Time,2026-07-20 05:26:04.199,2026-07-20 05:27:44.199,1.6666666666659147,,,,61241.226437488425,11,
142_34,2026-07-20 05:27:44.199,2026-07-20 05:29:24.199,1.666666666666714,336.3157894736842,-10.519480519480515,{'dither': False},61241.227594895834,12,22.421052631578952
144_34,2026-07-20 05:29:24.199,2026-07-20 05:31:04.199,1.666666666666714,341.05263157894734,-10.519480519480515,{'dither': False},61241.22875230324,12,22.73684210526316
146_34,2026-07-20 05:31:04.199,2026-07-20 05:32:44.199,1.666666666666714,345.7894736842105,-10.519480519480515,{'dither': False},61241.22990971065,12,23.052631578947373
148_34,2026-07-20 05:32:44.199,2026-07-20 05:34:24.199,1.666666666666714,350.52631578947364,-10.519480519480515,{'dither': False},61241.23106711805,12,23.368421052631582
150_34,2026-07-20 05:34:24.199,2026-07-20 05:36:04.199,1.666666666666714,355.2631578947368,-10.519480519480515,{'dither': False},61241.23222452546,12,23.68421052631579
152_36,2026-07-20 05:36:04.199,2026-07-20 05:37:44.199,1.666666666666714,357.6470588235294,-5.84415584415585,{'dither': False},61241.23338193287,12,23.843137254901965
150_36,2026-07-20 05:37:44.199,2026-07-20 05:39:24.199,1.666666666666714,352.9411764705882,-5.84415584415585,{'dither': False},61241.23453934028,12,23.529411764705884
148_36,2026-07-20 05:39:24.199,2026-07-20 05:41:04.199,1.666666666666714,348.235294117647,-5.84415584415585,{'dither': False},61241.23569674769,12,23.215686274509807
146_36,2026-07-20 05:41:04.199,2026-07-20 05:42:44.199,1.666666666666714,343.52941176470586,-5.84415584415585,{'dither': False},61241.23685415509,12,22.90196078431373
144_36,2026-07-20 05:42:44.199,2026-07-20 05:44:24.199,1.666666666666714,338.82352941176464,-5.84415584415585,{'dither': False},61241.2380115625,12,22.58823529411765
142_36,2026-07-20 05:44:24.199,2026-07-20 05:46:04.199,1.666666666666714,334.1176470588235,-5.84415584415585,{'dither': False},61241.23916896991,12,22.27450980392157
142_38,2026-07-20 05:46:04.199,2026-07-20 05:47:44.199,1.666666666666714,331.9480519480519,-1.16883116883117,{'dither': False},61241.240326377316,12,22.12987012987013
144_38,2026-07-20 05:47:44.199,2026-07-20 05:49:24.199,1.666666666666714,336.6233766233766,-1.16883116883117,{'dither': False},61241.241483784725,12,22.441558441558445
146_38,2026-07-20 05:49:24.199,2026-07-20 05:51:04.199,1.666666666666714,341.2987012987013,-1.16883116883117,{'dither': False},61241.242641192126,12,22.753246753246756
148_38,2026-07-20 05:51:04.199,2026-07-20 05:52:44.199,1.666666666666714,345.97402597402595,-1.16883116883117,{'dither': False},61241.243798599535,12,23.064935064935067
150_38,2026-07-20 05:52:44.199,2026-07-20 05:54:24.199,1.666666666666714,350.64935064935065,-1.16883116883117,{'dither': False},61241.24495600694,12,23.37662337662338
152_38,2026-07-20 05:54:24.199,2026-07-20 05:56:04.199,1.666666666666714,355.3246753246753,-1.16883116883117,{'dither': False},61241.24611341435,12,23.688311688311693
Unused Time,2026-07-20 05:56:04.199,2026-07-20 05:57:44.199,1.6666666666659147,,,,61241.24727082176,12,
142_34_dither,2026-07-20 05:57:44.199,2026-07-20 05:59:24.199,1.666666666666634,333.83993808479534,-10.519480519480515,{'dither': True},61241.24842822917,13,22.255995872319694
144_34_dither,2026-07-20 05:59:24.199,2026-07-20 06:01:04.199,1.666666666666634,338.57678019005846,-10.519480519480515,{'dither': True},61241.24958563657,13,22.571785346003903
146_34_dither,2026-07-20 06:01:04.199,2026-07-20 06:02:44.199,1.666666666666714,343.31362229532164,-10.519480519480515,{'dither': True},61241.25074304398,13,22.887574819688112
148_34_dither,2026-07-20 06:02:44.199,2026-07-20 06:04:24.199,1.666666666666714,348.05046440058476,-10.519480519480515,{'dither': True},61241.25190045139,13,23.20336429337232
150_34_dither,2026-07-20 06:04:24.199,2026-07-20 06:06:04.199,1.666666666666714,352.78730650584794,-10.519480519480515,{'dither': True},61241.2530578588,13,23.519153767056533
152_36_dither,2026-07-20 06:06:04.199,2026-07-20 06:07:44.199,1.666666666666714,355.1712074346405,-5.84415584415585,{'dither': True},61241.254215266206,13,23.678080495642703
150_36_dither,2026-07-20 06:07:44.199,2026-07-20 06:09:24.199,1.666666666666714,350.4653250816993,-5.84415584415585,{'dither': True},61241.25537267361,13,23.364355005446622
148_36_dither,2026-07-20 06:09:24.199,2026-07-20 06:11:04.199,1.666666666666714,345.75944272875813,-5.84415584415585,{'dither': True},61241.25653008102,13,23.050629515250545
146_36_dither,2026-07-20 06:11:04.199,2026-07-20 06:12:44.199,1.666666666666714,341.05356037581697,-5.84415584415585,{'dither': True},61241.257687488425,13,22.736904025054468
144_36_dither,2026-07-20 06:12:44.199,2026-07-20 06:14:24.199,1.666666666666714,336.34767802287575,-5.84415584415585,{'dither': True},61241.258844895834,13,22.423178534858387
142_36_dither,2026-07-20 06:14:24.199,2026-07-20 06:16:04.199,1.666666666666714,331.6417956699346,-5.84415584415585,{'dither': True},61241.26000230324,13,22.10945304466231
142_38_dither,2026-07-20 06:16:04.199,2026-07-20 06:17:44.199,1.666666666666714,329.472200559163,-1.16883116883117,{'dither': True},61241.26115971065,13,21.964813370610873
144_38_dither,2026-07-20 06:17:44.199,2026-07-20 06:19:24.199,1.666666666666714,334.1475252344877,-1.16883116883117,{'dither': True},61241.26231711805,13,22.276501682299184
146_38_dither,2026-07-20 06:19:24.199,2026-07-20 06:21:04.199,1.666666666666714,338.8228499098124,-1.16883116883117,{'dither': True},61241.26347452546,13,22.5881899939875
148_38_dither,2026-07-20 06:21:04.199,2026-07-20 06:22:44.199,1.666666666666714,343.49817458513706,-1.16883116883117,{'dither': True},61241.26463193287,13,22.89987830567581
150_38_dither,2026-07-20 06:22:44.199,2026-07-20 06:24:24.199,1.666666666666714,348.17349926046177,-1.16883116883117,{'dither': True},61241.26578934028,13,23.211566617364124
152_38_dither,2026-07-20 06:24:24.199,2026-07-20 06:26:04.199,1.666666666666714,352.8488239357864,-1.16883116883117,{'dither': True},61241.26694674769,13,23.52325492905243
Unused Time,2026-07-20 06:26:04.199,2026-07-20 06:27:44.199,1.6666666666659147,,,,61241.26810415509,13,
4_36,2026-07-20 06:27:44.199,2026-07-20 06:29:24.199,1.666666666666714,9.411764705882351,-5.84415584415585,{'dither': False},61241.2692615625,14,0.6274509803921569
2_36,2026-07-20 06:29:24.199,2026-07-20 06:31:04.199,1.666666666666714,4.705882352941176,-5.84415584415585,{'dither': False},61241.27041896991,14,0.3137254901960784
0_36,2026-07-20 06:31:04.199,2026-07-20 06:32:44.199,1.666666666666714,0.0,-5.84415584415585,{'dither': False},61241.271576377316,14,0.0
0_38,2026-07-20 06:32:44.199,2026-07-20 06:34:24.199,1.666666666666714,0.0,-1.16883116883117,{'dither': False},61241.272733784725,14,0.0
2_38,2026-07-20 06:34:24.199,2026-07-20 06:36:04.199,1.666666666666714,4.675324675324675,-1.16883116883117,{'dither': False},61241.273891192126,14,0.31168831168831174
6_36,2026-07-20 06:36:04.199,2026-07-20 06:37:44.199,1.666666666666714,14.117647058823527,-5.84415584415585,{'dither': False},61241.275048599535,14,0.9411764705882353
4_38,2026-07-20 06:37:44.199,2026-07-20 06:39:24.199,1.666666666666714,9.35064935064935,-1.16883116883117,{'dither': False},61241.27620600694,14,0.6233766233766235
2_40,2026-07-20 06:39:24.199,2026-07-20 06:41:04.199,1.666666666666714,4.675324675324675,3.5064935064934972,{'dither': False},61241.27736341435,14,0.31168831168831174
0_40,2026-07-20 06:41:04.199,2026-07-20 06:42:44.199,1.666666666666714,0.0,3.5064935064934972,{'dither': False},61241.27852082176,14,0.0
8_34,2026-07-20 06:42:44.199,2026-07-20 06:44:24.199,1.666666666666714,18.94736842105263,-10.519480519480515,{'dither': False},61241.27967822917,14,1.2631578947368423
Unused Time,2026-07-20 06:44:24.199,2026-07-20 06:49:24.199,4.999999999999982,,,,61241.28083563657,14,
6_38,2026-07-20 06:49:24.199,2026-07-20 06:51:04.199,1.666666666666714,14.025974025974026,-1.16883116883117,{'dither': False},61241.2843078588,14,0.9350649350649353
4_40,2026-07-20 06:51:04.199,2026-07-20 06:52:44.199,1.666666666666714,9.35064935064935,3.5064935064934972,{'dither': False},61241.285465266206,14,0.6233766233766235
Unused Time,2026-07-20 06:52:44.199,2026-07-20 06:57:44.199,4.999999999999503,,,,61241.28662267361,14,
8_34_dither,2026-07-20 06:57:44.199,2026-07-20 06:59:24.199,1.666666666666714,16.471517032163742,-10.519480519480515,{'dither': True},61241.290094895834,15,1.098101135477583
8_36_dither,2026-07-20 06:59:24.199,2026-07-20 07:01:04.199,1.666666666666714,16.347678022875815,-5.84415584415585,{'dither': True},61241.29125230324,15,1.0898452015250546
6_36_dither,2026-07-20 07:01:04.199,2026-07-20 07:02:44.199,1.666666666666714,11.641795669934638,-5.84415584415585,{'dither': True},61241.29240971065,15,0.776119711328976
4_36_dither,2026-07-20 07:02:44.199,2026-07-20 07:04:24.199,1.666666666666714,6.935913316993462,-5.84415584415585,{'dither': True},61241.29356711805,15,0.4623942211328976
2_36_dither,2026-07-20 07:04:24.199,2026-07-20 07:06:04.199,1.666666666666714,2.230030964052286,-5.84415584415585,{'dither': True},61241.29472452546,15,0.14866873093681912
0_36_dither,2026-07-20 07:06:04.199,2026-07-20 07:07:44.199,1.666666666666714,357.5241486111111,-5.84415584415585,{'dither': True},61241.29588193287,15,23.834943240740746
0_38_dither,2026-07-20 07:07:44.199,2026-07-20 07:09:24.199,1.666666666666714,357.5241486111111,-1.16883116883117,{'dither': True},61241.29703934028,15,23.834943240740746
2_38_dither,2026-07-20 07:09:24.199,2026-07-20 07:11:04.199,1.666666666666714,2.199473286435786,-1.16883116883117,{'dither': True},61241.29819674769,15,0.14663155242905243
4_38_dither,2026-07-20 07:11:04.199,2026-07-20 07:12:44.199,1.666666666666714,6.874797961760461,-1.16883116883117,{'dither': True},61241.29935415509,15,0.45831986411736414
6_38_dither,2026-07-20 07:12:44.199,2026-07-20 07:14:24.199,1.666666666666714,11.550122637085137,-1.16883116883117,{'dither': True},61241.3005115625,15,0.7700081758056759
6_40_dither,2026-07-20 07:14:24.199,2026-07-20 07:16:04.199,1.666666666666714,11.550122637085137,3.5064935064934972,{'dither': True},61241.30166896991,15,0.7700081758056759
4_40_dither,2026-07-20 07:16:04.199,2026-07-20 07:17:44.199,1.666666666666714,6.874797961760461,3.5064935064934972,{'dither': True},61241.302826377316,15,0.45831986411736414
2_40_dither,2026-07-20 07:17:44.199,2026-07-20 07:19:24.199,1.666666666666714,2.199473286435786,3.5064935064934972,{'dither': True},61241.303983784725,15,0.14663155242905243
0_40_dither,2026-07-20 07:19:24.199,2026-07-20 07:21:04.199,1.666666666666714,357.5241486111111,3.5064935064934972,{'dither': True},61241.305141192126,15,23.834943240740746
Unused Time,2026-07-20 07:21:04.199,2026-07-20 07:27:44.199,6.666666666665897,,,,61241.306298599535,15,
10_34,2026-07-20 07:27:44.199,2026-07-20 07:29:24.199,1.666666666666714,23.68421052631579,-10.519480519480515,{'dither': False},61241.31092822917,16,1.578947368421053
12_34,2026-07-20 07:29:24.199,2026-07-20 07:31:04.199,1.666666666666714,28.421052631578945,-10.519480519480515,{'dither': False},61241.31208563657,16,1.8947368421052633
10_36,2026-07-20 07:31:04.199,2026-07-20 07:32:44.199,1.666666666666714,23.52941176470588,-5.84415584415585,{'dither': False},61241.31324304398,16,1.5686274509803924
8_38,2026-07-20 07:32:44.199,2026-07-20 07:34:24.199,1.666666666666714,18.7012987012987,-1.16883116883117,{'dither': False},61241.31440045139,16,1.246753246753247
10_38,2026-07-20 07:34:24.199,2026-07-20 07:36:04.199,1.666666666666714,23.376623376623375,-1.16883116883117,{'dither': False},61241.3155578588,16,1.5584415584415585
8_40,2026-07-20 07:36:04.199,2026-07-20 07:37:44.199,1.666666666666714,18.7012987012987,3.5064935064934972,{'dither': False},61241.316715266206,16,1.246753246753247
Unused Time,2026-07-20 07:37:44.199,2026-07-20 07:42:44.199,4.999999999999982,,,,61241.31787267361,16,
10_40,2026-07-20 07:42:44.199,2026-07-20 07:44:24.199,1.666666666666714,23.376623376623375,3.5064935064934972,{'dither': False},61241.321344895834,16,1.5584415584415585
Unused Time,2026-07-20 07:44:24.199,2026-07-20 07:57:44.199,13.333333333333073,,,,61241.32250230324,16,
10_34_dither,2026-07-20 07:57:44.199,2026-07-20 07:59:24.199,1.666666666666714,21.208359137426903,-10.519480519480515,{'dither': True},61241.3317615625,17,1.4138906091617938
12_34_dither,2026-07-20 07:59:24.199,2026-07-20 08:01:04.199,1.666666666666714,25.945201242690057,-10.519480519480515,{'dither': True},61241.33291896991,17,1.7296800828460042
10_36_dither,2026-07-20 08:01:04.199,2026-07-20 08:02:44.199,1.666666666666714,21.053560375816993,-5.84415584415585,{'dither': True},61241.334076377316,17,1.403570691721133
8_38_dither,2026-07-20 08:02:44.199,2026-07-20 08:04:24.199,1.666666666666714,16.225447312409813,-1.16883116883117,{'dither': True},61241.335233784725,17,1.0816964874939876
10_38_dither,2026-07-20 08:04:24.199,2026-07-20 08:06:04.199,1.666666666666714,20.900771987734487,-1.16883116883117,{'dither': True},61241.336391192126,17,1.3933847991822994
10_40_dither,2026-07-20 08:06:04.199,2026-07-20 08:07:44.199,1.666666666666714,20.900771987734487,3.5064935064934972,{'dither': True},61241.337548599535,17,1.3933847991822994
8_40_dither,2026-07-20 08:07:44.199,2026-07-20 08:09:24.199,1.666666666666714,16.225447312409813,3.5064935064934972,{'dither': True},61241.33870600694,17,1.0816964874939876
Unused Time,2026-07-20 08:09:24.199,2026-07-20 08:27:44.199,18.333333333332895,,,,61241.33986341435,17,
18_24,2026-07-20 08:27:44.199,2026-07-20 08:29:24.199,1.666666666666714,50.23255813953488,-33.896103896103895,{'dither': False},61241.352594895834,18,3.348837209302326
20_26,2026-07-20 08:29:24.199,2026-07-20 08:31:04.199,1.666666666666714,52.94117647058824,-29.220779220779225,{'dither': False},61241.35375230324,18,3.529411764705883
20_28,2026-07-20 08:31:04.199,2026-07-20 08:32:44.199,1.666666666666714,51.06382978723404,-24.545454545454543,{'dither': False},61241.35490971065,18,3.4042553191489366
20_30,2026-07-20 08:32:44.199,2026-07-20 08:34:24.199,1.666666666666714,49.31506849315068,-19.870129870129876,{'dither': False},61241.35606711805,18,3.287671232876713
18_30,2026-07-20 08:34:24.199,2026-07-20 08:36:04.199,1.666666666666714,44.38356164383562,-19.870129870129876,{'dither': False},61241.35722452546,18,2.958904109589042
18_32,2026-07-20 08:36:04.199,2026-07-20 08:37:44.199,1.666666666666714,43.48993288590604,-15.194805194805197,{'dither': False},61241.35838193287,18,2.8993288590604034
20_32,2026-07-20 08:37:44.199,2026-07-20 08:39:24.199,1.666666666666714,48.32214765100672,-15.194805194805197,{'dither': False},61241.35953934028,18,3.2214765100671157
20_34,2026-07-20 08:39:24.199,2026-07-20 08:41:04.199,1.666666666666714,47.36842105263158,-10.519480519480515,{'dither': False},61241.36069674769,18,3.157894736842106
18_34,2026-07-20 08:41:04.199,2026-07-20 08:42:44.199,1.666666666666714,42.63157894736842,-10.519480519480515,{'dither': False},61241.36185415509,18,2.842105263157895
16_34,2026-07-20 08:42:44.199,2026-07-20 08:44:24.199,1.666666666666714,37.89473684210526,-10.519480519480515,{'dither': False},61241.3630115625,18,2.5263157894736845
14_34,2026-07-20 08:44:24.199,2026-07-20 08:46:04.199,1.666666666666714,33.1578947368421,-10.519480519480515,{'dither': False},61241.36416896991,18,2.210526315789474
22_28,2026-07-20 08:46:04.199,2026-07-20 08:47:44.199,1.666666666666714,56.17021276595744,-24.545454545454543,{'dither': False},61241.365326377316,18,3.74468085106383
22_26,2026-07-20 08:47:44.199,2026-07-20 08:49:24.199,1.666666666666714,58.23529411764706,-29.220779220779225,{'dither': False},61241.366483784725,18,3.8823529411764715
22_30,2026-07-20 08:49:24.199,2026-07-20 08:51:04.199,1.666666666666714,54.24657534246575,-19.870129870129876,{'dither': False},61241.367641192126,18,3.6164383561643842
22_32,2026-07-20 08:51:04.199,2026-07-20 08:52:44.199,1.666666666666714,53.15436241610739,-15.194805194805197,{'dither': False},61241.368798599535,18,3.5436241610738266
12_36,2026-07-20 08:52:44.199,2026-07-20 08:54:24.199,1.666666666666714,28.235294117647054,-5.84415584415585,{'dither': False},61241.36995600694,18,1.8823529411764706
14_36,2026-07-20 08:54:24.199,2026-07-20 08:56:04.199,1.666666666666714,32.94117647058823,-5.84415584415585,{'dither': False},61241.37111341435,18,2.196078431372549
22_34,2026-07-20 08:56:04.199,2026-07-20 08:57:44.199,1.666666666666714,52.10526315789474,-10.519480519480515,{'dither': False},61241.37227082176,18,3.473684210526317
16_36,2026-07-20 08:57:44.199,2026-07-20 08:59:24.199,1.666666666666714,37.647058823529406,-5.84415584415585,{'dither': False},61241.37342822917,18,2.5098039215686274
18_36,2026-07-20 08:59:24.199,2026-07-20 09:01:04.199,1.666666666666714,42.35294117647058,-5.84415584415585,{'dither': False},61241.37458563657,18,2.823529411764706
20_36,2026-07-20 09:01:04.199,2026-07-20 09:02:44.199,1.666666666666714,47.05882352941176,-5.84415584415585,{'dither': False},61241.37574304398,18,3.1372549019607847
18_38,2026-07-20 09:02:44.199,2026-07-20 09:04:24.199,1.666666666666714,42.077922077922075,-1.16883116883117,{'dither': False},61241.37690045139,18,2.8051948051948057
16_38,2026-07-20 09:04:24.199,2026-07-20 09:06:04.199,1.666666666666714,37.4025974025974,-1.16883116883117,{'dither': False},61241.3780578588,18,2.493506493506494
14_38,2026-07-20 09:06:04.199,2026-07-20 09:07:44.199,1.666666666666714,32.72727272727273,-1.16883116883117,{'dither': False},61241.379215266206,18,2.181818181818182
12_38,2026-07-20 09:07:44.199,2026-07-20 09:09:24.199,1.666666666666714,28.051948051948052,-1.16883116883117,{'dither': False},61241.38037267361,18,1.8701298701298705
12_40,2026-07-20 09:09:24.199,2026-07-20 09:11:04.199,1.666666666666714,28.051948051948052,3.5064935064934972,{'dither': False},61241.38153008102,18,1.8701298701298705
14_40,2026-07-20 09:11:04.199,2026-07-20 09:12:44.199,1.666666666666714,32.72727272727273,3.5064935064934972,{'dither': False},61241.382687488425,18,2.181818181818182
16_40,2026-07-20 09:12:44.199,2026-07-20 09:14:24.199,1.666666666666714,37.4025974025974,3.5064935064934972,{'dither': False},61241.383844895834,18,2.493506493506494
18_40,2026-07-20 09:14:24.199,2026-07-20 09:16:04.199,1.666666666666714,42.077922077922075,3.5064935064934972,{'dither': False},61241.38500230324,18,2.8051948051948057
Unused Time,2026-07-20 09:16:04.199,2026-07-20 09:19:13.729,3.158836240568217,,,,61241.38615971065,18,
18_24_dither,2026-07-20 09:19:13.729,2026-07-20 09:20:53.729,1.666666666666714,47.75670675064599,-33.896103896103895,{'dither': True},61241.388353344904,19,3.1837804500430664
22_26_dither,2026-07-20 09:20:53.729,2026-07-20 09:22:33.729,1.666666666666714,55.75944272875817,-29.220779220779225,{'dither': True},61241.38951075231,19,3.7172961819172117
20_26_dither,2026-07-20 09:22:33.729,2026-07-20 09:24:13.729,1.666666666666714,50.46532508169935,-29.220779220779225,{'dither': True},61241.39066815972,19,3.364355005446624
20_28_dither,2026-07-20 09:24:13.729,2026-07-20 09:25:53.729,1.666666666666714,48.58797839834515,-24.545454545454543,{'dither': True},61241.39182556713,19,3.2391985598896773
22_28_dither,2026-07-20 09:25:53.729,2026-07-20 09:27:33.729,1.666666666666714,53.69436137706855,-24.545454545454543,{'dither': True},61241.39298297454,19,3.579624091804571
22_30_dither,2026-07-20 09:27:33.729,2026-07-20 09:29:13.729,1.666666666666714,51.77072395357686,-19.870129870129876,{'dither': True},61241.39414038194,19,3.451381596905125
20_30_dither,2026-07-20 09:29:13.729,2026-07-20 09:30:53.729,1.666666666666714,46.83921710426179,-19.870129870129876,{'dither': True},61241.39529778935,19,3.1226144736174533
18_30_dither,2026-07-20 09:30:53.729,2026-07-20 09:32:33.729,1.666666666666714,41.90771025494673,-19.870129870129876,{'dither': True},61241.39645519676,19,2.7938473503297825
18_32_dither,2026-07-20 09:32:33.729,2026-07-20 09:34:13.729,1.666666666666714,41.01408149701715,-15.194805194805197,{'dither': True},61241.39761260417,19,2.734272099801144
20_32_dither,2026-07-20 09:34:13.729,2026-07-20 09:35:53.729,1.666666666666714,45.846296262117825,-15.194805194805197,{'dither': True},61241.398770011576,19,3.0564197508078554
22_32_dither,2026-07-20 09:35:53.729,2026-07-20 09:37:33.729,1.666666666666714,50.6785110272185,-15.194805194805197,{'dither': True},61241.399927418985,19,3.3785674018145673
