target,start time (UTC),end time (UTC),duration (minutes),ra,dec,configuration,block_number,ra_hr
106_20_dither,2026-06-08 09:36:57.787,2026-06-08 09:38:37.787,1.666666666666714,332.2609907163743,-43.24675324675325,{'dither': True},19,22.150732714424958
104_20_dither,2026-06-08 09:38:37.787,2026-06-08 09:40:17.787,1.666666666666714,325.9452012426901,-43.24675324675325,{'dither': True},19,21.72968008284601
102_20_dither,2026-06-08 09:40:17.787,2026-06-08 09:41:57.787,1.666666666666714,319.62941176900586,-43.24675324675325,{'dither': True},19,21.30862745126706
100_20_dither,2026-06-08 09:41:57.787,2026-06-08 09:43:37.787,1.666666666666714,313.31362229532164,-43.24675324675325,{'dither': True},19,20.887574819688112
104_22_dither,2026-06-08 09:43:37.787,2026-06-08 09:45:17.787,1.666666666666714,304.40939451275045,-38.57142857142857,{'dither': True},19,20.293959634183366
106_22_dither,2026-06-08 09:45:17.787,2026-06-08 09:46:57.787,1.666666666666714,310.3110338570127,-38.57142857142857,{'dither': True},19,20.687402257134185
108_22_dither,2026-06-08 09:46:57.787,2026-06-08 09:48:37.787,1.666666666666714,316.21267320127504,-38.57142857142857,{'dither': True},19,21.080844880085007
110_22_dither,2026-06-08 09:48:37.787,2026-06-08 09:50:17.787,1.666666666666714,322.11431254553736,-38.57142857142857,{'dither': True},19,21.47428750303583
112_22_dither,2026-06-08 09:50:17.787,2026-06-08 09:51:57.787,1.666666666666714,328.0159518897996,-38.57142857142857,{'dither': True},19,21.867730125986647
114_22_dither,2026-06-08 09:51:57.787,2026-06-08 09:53:37.787,1.666666666666714,333.9175912340619,-38.57142857142857,{'dither': True},19,22.261172748937465
118_24_dither,2026-06-08 09:53:37.787,2026-06-08 09:55:17.787,1.666666666666714,326.82647419250645,-33.896103896103895,{'dither': True},19,21.78843161283377
116_24_dither,2026-06-08 09:55:17.787,2026-06-08 09:56:57.787,1.666666666666714,321.2450788436692,-33.896103896103895,{'dither': True},19,21.41633858957795
114_24_dither,2026-06-08 09:56:57.787,2026-06-08 09:58:37.787,1.666666666666714,315.66368349483207,-33.896103896103895,{'dither': True},19,21.044245566322143
112_24_dither,2026-06-08 09:58:37.787,2026-06-08 10:00:17.787,1.666666666666714,310.0822881459948,-33.896103896103895,{'dither': True},19,20.672152543066325
110_24_dither,2026-06-08 10:00:17.787,2026-06-08 10:01:57.787,1.666666666666714,304.50089279715763,-33.896103896103895,{'dither': True},19,20.300059519810514
108_24_dither,2026-06-08 10:01:57.787,2026-06-08 10:03:37.787,1.666666666666714,298.9194974483204,-33.896103896103895,{'dither': True},19,19.927966496554696
106_24_dither,2026-06-08 10:03:37.787,2026-06-08 10:05:17.787,1.666666666666714,293.3381020994832,-33.896103896103895,{'dither': True},19,19.555873473298885
104_24_dither,2026-06-08 10:05:17.787,2026-06-08 10:06:57.787,1.666666666666714,287.75670675064595,-33.896103896103895,{'dither': True},19,19.183780450043066
Unused Time,2026-06-08 10:06:57.787,2026-06-08 10:07:53.609,0.9303785860520453,,,,19,
